Timestamp; Table Name; Topic Name; Value
1678668487195; SmartDashboard; Wheel Encoder Positions; (0.000, 0.555)
1678668487195; limelight; botpose; [6.356588404619818, -0.7502557547749665, 0.38628799689084053, 2.265799454191078, 2.228738283179368, -30.073701043689216]
1678668487195; SmartDashboard; Pose (LimeLight); (6.370, -0.759, -31.0 degrees)
1678668487321; SmartDashboard; Pose (LimeLight); (6.336, -0.741, -28.4 degrees)
1678668487321; SmartDashboard; Pose (Estimated); (6.340, -0.733, -30.1 degrees)
1678668487321; SmartDashboard; Wheel Encoder Positions; (0.000, 0.545)
1678668487321; limelight; botpose; [6.335739811392612, -0.7412449926832725, 0.3842781288974218, 2.1942094833614534, 2.024171139152452, -28.436859706642334]
1678668487407; SmartDashboard; Pose (Estimated); (6.333, -0.729, -30.7 degrees)
1678668487407; SmartDashboard; Wheel Encoder Positions; (0.000, 0.534)
1678668487407; limelight; botpose; [6.3189064876713035, -0.7221902183116196, 0.3851524138355265, 2.117336370740267, 1.952317408413878, -26.790587381874325]
1678668487407; SmartDashboard; Pose (LimeLight); (6.319, -0.722, -26.8 degrees)
1678668487495; SmartDashboard; Pose (Estimated); (6.325, -0.726, -30.8 degrees)
1678668487495; SmartDashboard; Wheel Encoder Positions; (0.000, 0.525)
1678668487495; limelight; botpose; [6.287210896040442, -0.7169435514220087, 0.39181315365083574, 1.8090543503829282, 2.228662748763983, -23.811967067988178]
1678668487495; SmartDashboard; Pose (LimeLight); (6.287, -0.717, -23.8 degrees)
1678668487607; SmartDashboard; Pose (Estimated); (6.317, -0.722, -30.6 degrees)
1678668487607; SmartDashboard; Wheel Encoder Positions; (0.000, 0.518)
1678668487607; limelight; botpose; [6.276913921946566, -0.7019526195144384, 0.42304624302386096, 1.149333313326737, 3.8510364333499023, -23.048381290919032]
1678668487608; SmartDashboard; Pose (LimeLight); (6.277, -0.702, -23.0 degrees)
1678668487705; SmartDashboard; Pose (Estimated); (6.309, -0.715, -30.4 degrees)
1678668487705; SmartDashboard; Wheel Encoder Positions; (0.000, 0.510)
1678668487705; limelight; botpose; [6.2635109612479445, -0.678565262391279, 0.41009807547979477, 1.6241767181521058, 2.966191945450469, -21.271937636357364]
1678668487705; SmartDashboard; Pose (LimeLight); (6.264, -0.679, -21.3 degrees)
1678668487795; SmartDashboard; Pose (Estimated); (6.300, -0.708, -29.8 degrees)
1678668487795; SmartDashboard; Wheel Encoder Positions; (0.000, 0.504)
1678668487795; limelight; botpose; [6.251051725621386, -0.6594454354595596, 0.40009377698098036, 1.8651149273869876, 2.3362271909330494, -19.721161378004034]
1678668487796; SmartDashboard; Pose (LimeLight); (6.251, -0.659, -19.7 degrees)
1678668487902; limelight; botpose; [6.223992778069779, -0.6370979678573703, 0.3892661369328817, 2.128768075085212, 1.5650297397776713, -17.330817866443002]
1678668487902; SmartDashboard; Pose (LimeLight); (6.224, -0.637, -17.3 degrees)
1678668487902; SmartDashboard; Pose (Estimated); (6.286, -0.695, -27.7 degrees)
1678668487902; SmartDashboard; Wheel Encoder Positions; (0.000, 0.502)
1678668488021; limelight; botpose; [6.217559122685005, -0.6290793757493691, 0.3903474664280706, 2.204439384989522, 1.5546917849243371, -16.893128331968335]
1678668488021; SmartDashboard; Pose (LimeLight); (6.218, -0.629, -16.9 degrees)
1678668488021; SmartDashboard; Pose (Estimated); (6.279, -0.688, -26.8 degrees)
1678668488021; SmartDashboard; Wheel Encoder Positions; (0.000, 0.500)
1678668488095; limelight; botpose; [6.21713158866499, -0.6226397558856254, 0.38199027378888545, 2.1447968709149965, 1.1485027140976416, -17.115312228604573]
1678668488095; SmartDashboard; Pose (LimeLight); (6.217, -0.623, -17.1 degrees)
1678668488095; SmartDashboard; Pose (Estimated); (6.273, -0.681, -25.8 degrees)
1678668488197; limelight; botpose; [6.212364597325158, -0.6280343103203203, 0.386327770067183, 2.100850542531746, 1.400978125531711, -16.904630059470204]
1678668488197; SmartDashboard; Pose (LimeLight); (6.212, -0.628, -16.9 degrees)
1678668488197; SmartDashboard; Pose (Estimated); (6.268, -0.677, -24.7 degrees)
1678668488197; SmartDashboard; Wheel Encoder Positions; (0.000, 0.503)
1678668488297; SmartDashboard; Pose (Estimated); (6.268, -0.674, -22.9 degrees)
1678668488297; SmartDashboard; Wheel Encoder Positions; (0.000, 0.516)
1678668488297; limelight; botpose; [6.218969801646975, -0.6256179414256855, 0.38976236622437915, 2.156012810845928, 1.5592372589391026, -17.16860445294372]
1678668488297; SmartDashboard; Pose (LimeLight); (6.219, -0.626, -17.2 degrees)
1678668488397; SmartDashboard; Pose (Estimated); (6.270, -0.672, -21.2 degrees)
1678668488397; SmartDashboard; Wheel Encoder Positions; (0.000, 0.528)
1678668488397; limelight; botpose; [6.225480559611087, -0.6329193327062643, 0.37586791305219985, 2.293496884933207, 0.8483718486117249, -17.100749011814518]
1678668488397; SmartDashboard; Pose (LimeLight); (6.225, -0.633, -17.1 degrees)
1678668488510; SmartDashboard; Pose (Estimated); (6.272, -0.671, -19.8 degrees)
1678668488510; SmartDashboard; Wheel Encoder Positions; (0.000, 0.541)
1678668488510; limelight; botpose; [6.23970463046379, -0.6360602205011819, 0.3802655121472548, 2.2593982355460924, 1.088323944627212, -17.514800292523006]
1678668488510; SmartDashboard; Pose (LimeLight); (6.240, -0.636, -17.5 degrees)
1678668488596; SmartDashboard; Pose (Estimated); (6.276, -0.669, -18.7 degrees)
1678668488596; SmartDashboard; Wheel Encoder Positions; (0.000, 0.552)
1678668488596; limelight; botpose; [6.2576987911937785, -0.6388133197211077, 0.3738707202111677, 2.437326013507394, 0.7814010851624125, -18.25872363448274]
1678668488596; SmartDashboard; Pose (LimeLight); (6.258, -0.639, -18.3 degrees)
1678668488697; limelight; botpose; [6.285002447275652, -0.6560142359171639, 0.3737102366190567, 2.5591154411945385, 0.8092731681004137, -19.49889494514675]
1678668488697; SmartDashboard; Pose (LimeLight); (6.285, -0.656, -19.5 degrees)
1678668488697; SmartDashboard; Pose (Estimated); (6.282, -0.668, -17.8 degrees)
1678668488697; SmartDashboard; Wheel Encoder Positions; (0.000, 0.564)
1678668488797; SmartDashboard; Pose (Estimated); (6.290, -0.670, -16.9 degrees)
1678668488797; SmartDashboard; Wheel Encoder Positions; (0.000, 0.578)
1678668488797; limelight; botpose; [6.299902945778343, -0.6656867486638847, 0.3657962409814526, 2.6607208488191834, 0.4230213595647855, -20.253704597715362]
1678668488797; SmartDashboard; Pose (LimeLight); (6.300, -0.666, -20.3 degrees)
1678668488952; SmartDashboard; Pose (Estimated); (6.297, -0.672, -16.4 degrees)
1678668488952; SmartDashboard; Wheel Encoder Positions; (0.000, 0.589)
1678668488952; limelight; botpose; [6.314722508033802, -0.6741156545711653, 0.36443643607992565, 2.6330463469454197, 0.3923279129428007, -20.965275697078756]
1678668488953; SmartDashboard; Pose (LimeLight); (6.315, -0.674, -21.0 degrees)
1678668488999; SmartDashboard; Pose (Estimated); (6.306, -0.674, -15.8 degrees)
1678668488999; SmartDashboard; Wheel Encoder Positions; (0.000, 0.602)
1678668488999; limelight; botpose; [6.324247350049075, -0.6757092289736762, 0.3570393959397814, 2.772072605654787, -0.035938190690142764, -21.42622365205423]
1678668488999; SmartDashboard; Pose (LimeLight); (6.324, -0.676, -21.4 degrees)
1678668489099; SmartDashboard; Pose (Estimated); (6.314, -0.676, -15.6 degrees)
1678668489099; SmartDashboard; Wheel Encoder Positions; (0.000, 0.612)
1678668489099; limelight; botpose; [6.3468439803811885, -0.6934819335250118, 0.36406822986848186, 2.6854796913149173, 0.4483653487940887, -22.25161512672313]
1678668489099; SmartDashboard; Pose (LimeLight); (6.347, -0.693, -22.3 degrees)
1678668489198; SmartDashboard; Pose (Estimated); (6.327, -0.681, -16.0 degrees)
1678668489198; SmartDashboard; Wheel Encoder Positions; (0.000, 0.623)
1678668489198; limelight; botpose; [6.360281347710302, -0.6985638554190058, 0.3619845124323605, 2.7205720070584367, 0.32436319796835816, -22.816665035199588]
1678668489198; SmartDashboard; Pose (LimeLight); (6.360, -0.699, -22.8 degrees)
1678668489298; SmartDashboard; Pose (Estimated); (6.333, -0.683, -14.9 degrees)
1678668489298; SmartDashboard; Wheel Encoder Positions; (0.000, 0.635)
1678668489298; limelight; botpose; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1678668489298; SmartDashboard; Pose (LimeLight); null
1678668489430; SmartDashboard; Pose (Estimated); (6.342, -0.687, -15.0 degrees)
1678668489430; SmartDashboard; Wheel Encoder Positions; (0.000, 0.645)
1678668489430; limelight; botpose; [6.383933574846373, -0.7095646134059675, 0.35929401945631145, 2.9507080405600745, 0.15851980314908756, -23.856035348396667]
1678668489430; SmartDashboard; Pose (LimeLight); (6.384, -0.710, -23.9 degrees)
1678668489526; SmartDashboard; Pose (Estimated); (6.352, -0.691, -15.1 degrees)
1678668489526; SmartDashboard; Wheel Encoder Positions; (0.000, 0.655)
1678668489526; limelight; botpose; [6.39642512588099, -0.7165075199362388, 0.3604915128539396, 2.92190200650726, 0.26206496156092307, -24.40354990663073]
1678668489526; SmartDashboard; Pose (LimeLight); (6.396, -0.717, -24.4 degrees)
1678668489599; SmartDashboard; Pose (Estimated); (6.361, -0.695, -15.2 degrees)
1678668489599; SmartDashboard; Wheel Encoder Positions; (0.000, 0.665)
1678668489599; limelight; botpose; [6.404865057220082, -0.7183043302508128, 0.35581147499806165, 3.0652115805217095, -0.023255557156429792, -24.811690730431557]
1678668489699; limelight; botpose; [6.426499106644584, -0.7304168100540597, 0.36043453359284877, 3.061110214366783, 0.29572216678194513, -25.932896115953497]
1678668489699; SmartDashboard; Pose (Estimated); (6.371, -0.699, -15.4 degrees)
1678668489699; SmartDashboard; Wheel Encoder Positions; (0.000, 0.674)
1678668489699; SmartDashboard; Pose (LimeLight); (6.426, -0.730, -25.9 degrees)
1678668489799; SmartDashboard; Pose (Estimated); (6.386, -0.707, -16.8 degrees)
1678668489799; SmartDashboard; Wheel Encoder Positions; (0.000, 0.683)
1678668489799; limelight; botpose; [6.4339826664977515, -0.7369064733494325, 0.36493581463735053, 2.908763054615828, 0.6161982734749487, -26.189780555141642]
1678668489799; SmartDashboard; Pose (LimeLight); (6.434, -0.737, -26.2 degrees)
1678668489898; SmartDashboard; Pose (Estimated); (6.395, -0.711, -17.2 degrees)
1678668489898; SmartDashboard; Wheel Encoder Positions; (0.000, 0.690)
1678668489898; limelight; botpose; [6.442707449359494, -0.7416020602014834, 0.36663138957043256, 3.013435732829486, 0.7313390622020557, -26.414736438510435]
1678668489899; SmartDashboard; Pose (LimeLight); (6.443, -0.742, -26.4 degrees)
1678668490000; SmartDashboard; Pose (Estimated); (6.403, -0.715, -17.8 degrees)
1678668490000; SmartDashboard; Wheel Encoder Positions; (0.000, 0.694)
1678668490000; limelight; botpose; [6.453316222760954, -0.7442685765890936, 0.3630278124317021, 3.061014777547219, 0.5358672083656654, -26.795265566989904]
1678668490000; SmartDashboard; Pose (LimeLight); (6.453, -0.744, -26.8 degrees)
1678668490099; limelight; botpose; [6.457577811118737, -0.7490758578579885, 0.37015143285188584, 2.9234987521816427, 1.0116279031523545, -26.768093522683323]
1678668490099; SmartDashboard; Pose (LimeLight); (6.458, -0.749, -26.8 degrees)
1678668490099; SmartDashboard; Pose (Estimated); (6.408, -0.719, -18.7 degrees)
1678668490200; limelight; botpose; [6.4659520544264, -0.7505621097690587, 0.36561289165379607, 2.9496363964595114, 0.7121864442874009, -26.985177316175037]
1678668490200; SmartDashboard; Pose (LimeLight); (6.466, -0.751, -27.0 degrees)
1678668490200; SmartDashboard; Pose (Estimated); (6.413, -0.722, -19.5 degrees)
1678668490322; SmartDashboard; Pose (Estimated); (6.423, -0.728, -21.0 degrees)
1678668490322; SmartDashboard; Wheel Encoder Positions; (0.000, 0.693)
1678668490322; limelight; botpose; [6.463250704576985, -0.7558373146627859, 0.36637297058423357, 2.931786998264196, 0.7656949793252811, -26.591778174505098]
1678668490323; SmartDashboard; Pose (LimeLight); (6.463, -0.756, -26.6 degrees)
1678668490400; limelight; botpose; [6.463087090265272, -0.7505697874857226, 0.37155223446221886, 2.822433968468956, 1.0990471567866216, -26.819548306179634]
1678668490400; SmartDashboard; Pose (LimeLight); (6.463, -0.751, -26.8 degrees)
1678668490400; SmartDashboard; Pose (Estimated); (6.425, -0.729, -21.8 degrees)
1678668490400; SmartDashboard; Wheel Encoder Positions; (0.000, 0.690)
1678668490500; SmartDashboard; Pose (Estimated); (6.423, -0.730, -23.2 degrees)
1678668490500; SmartDashboard; Wheel Encoder Positions; (0.000, 0.679)
1678668490500; limelight; botpose; [6.45367971750847, -0.753369017803551, 0.36704396275359596, 2.903764478265406, 0.8180436045324055, -26.306241195919316]
1678668490500; SmartDashboard; Pose (LimeLight); (6.454, -0.753, -26.3 degrees)
1678668490600; SmartDashboard; Pose (Estimated); (6.422, -0.730, -24.2 degrees)
1678668490600; SmartDashboard; Wheel Encoder Positions; (0.000, 0.670)
1678668490600; limelight; botpose; [6.4463825042417175, -0.7526219937094257, 0.37470550417621856, 2.6323073648828004, 1.3137730455986674, -26.100960067463404]
1678668490600; SmartDashboard; Pose (LimeLight); (6.446, -0.753, -26.1 degrees)
1678668490700; SmartDashboard; Pose (Estimated); (6.419, -0.730, -25.1 degrees)
1678668490700; SmartDashboard; Wheel Encoder Positions; (0.000, 0.662)
1678668490700; limelight; botpose; [6.4187242937460995, -0.7430870843589237, 0.37861195893178445, 2.401910460348805, 1.457602726770056, -25.040152060320132]
1678668490700; SmartDashboard; Pose (LimeLight); (6.419, -0.743, -25.0 degrees)
1678668490805; SmartDashboard; Pose (Estimated); (6.414, -0.730, -25.6 degrees)
1678668490806; SmartDashboard; Wheel Encoder Positions; (0.000, 0.654)
1678668490806; limelight; botpose; [6.404326893076968, -0.7357663918536099, 0.3781872137730209, 2.2761214044112625, 1.390904653645946, -23.93268057112062]
1678668490806; SmartDashboard; Pose (LimeLight); (6.404, -0.736, -23.9 degrees)
1678668490900; SmartDashboard; Pose (Estimated); (6.408, -0.728, -26.1 degrees)
1678668490900; SmartDashboard; Wheel Encoder Positions; (0.000, 0.644)
1678668490900; limelight; botpose; [6.387270376961401, -0.7287171963935973, 0.3832176287352807, 2.1027178219533758, 1.639098665302478, -22.513456874079846]
1678668490900; SmartDashboard; Pose (LimeLight); (6.387, -0.729, -22.5 degrees)
1678668491048; SmartDashboard; Pose (Estimated); (6.401, -0.725, -26.4 degrees)
1678668491048; SmartDashboard; Wheel Encoder Positions; (0.000, 0.635)
1678668491048; limelight; botpose; [6.374337374797236, -0.7126816065963286, 0.39101487720636124, 1.913145228287354, 2.0387420493476127, -21.406267174166288]
1678668491048; SmartDashboard; Pose (LimeLight); (6.374, -0.713, -21.4 degrees)
1678668491109; SmartDashboard; Pose (Estimated); (6.392, -0.721, -26.4 degrees)
1678668491110; SmartDashboard; Wheel Encoder Positions; (0.000, 0.627)
1678668491110; limelight; botpose; [6.350157723176503, -0.7058783186730107, 0.40704938657410794, 1.61398800983986, 2.9209659190375503, -19.42131789728527]
1678668491110; SmartDashboard; Pose (LimeLight); (6.350, -0.706, -19.4 degrees)
1678668491215; SmartDashboard; Pose (Estimated); (6.383, -0.716, -26.2 degrees)
1678668491215; SmartDashboard; Wheel Encoder Positions; (0.000, 0.619)
1678668491215; limelight; botpose; [6.333420470266511, -0.6863506041851813, 0.41006780310144414, 1.5056713370731232, 2.9860410064063454, -17.942858313002695]
1678668491215; SmartDashboard; Pose (LimeLight); (6.333, -0.686, -17.9 degrees)
1678668491327; SmartDashboard; Pose (Estimated); (6.373, -0.710, -26.1 degrees)
1678668491327; SmartDashboard; Wheel Encoder Positions; (0.000, 0.609)
1678668491327; limelight; botpose; [6.326005222080582, -0.6790149731747276, 0.4052066357932179, 1.6789707235026388, 2.6451265442295777, -16.96950645987022]
1678668491327; SmartDashboard; Pose (LimeLight); (6.326, -0.679, -17.0 degrees)
1678668491400; SmartDashboard; Pose (Estimated); (6.361, -0.703, -25.6 degrees)
1678668491400; SmartDashboard; Wheel Encoder Positions; (0.000, 0.601)
1678668491400; limelight; botpose; [6.2899567363576265, -0.6588757817009903, 0.43076807988162746, 1.3996300338327832, 3.904570421321622, -13.572221354702558]
1678668491401; SmartDashboard; Pose (LimeLight); (6.290, -0.659, -13.6 degrees)
1678668491519; SmartDashboard; Pose (Estimated); (6.348, -0.696, -24.9 degrees)
1678668491519; limelight; botpose; [6.268849448517212, -0.643833452105467, 0.4297467111071106, 1.5084719879730502, 3.694676405043062, -11.298336086586678]
1678668491519; SmartDashboard; Wheel Encoder Positions; (0.000, 0.592)
1678668491519; SmartDashboard; Pose (LimeLight); (6.269, -0.644, -11.3 degrees)
1678668491599; limelight; botpose; [6.220644368164912, -0.6133474864527272, 0.4063676395239046, 1.784146347156449, 2.106976688001076, -6.610538339591943]
1678668491600; SmartDashboard; Pose (LimeLight); (6.221, -0.613, -6.6 degrees)
1678668491600; SmartDashboard; Pose (Estimated); (6.333, -0.688, -24.0 degrees)
1678668491600; SmartDashboard; Wheel Encoder Positions; (0.000, 0.584)
1678668491700; SmartDashboard; Pose (Estimated); (6.310, -0.666, -21.3 degrees)
1678668491700; SmartDashboard; Wheel Encoder Positions; (0.000, 0.577)
1678668491700; limelight; botpose; [6.228873461071259, -0.5483217336795774, 0.37600879944761745, 1.5436832847008097, 0.48149739785439655, -6.896932101987165]
1678668491700; SmartDashboard; Pose (LimeLight); (6.229, -0.548, -6.9 degrees)
1678668491800; SmartDashboard; Pose (Estimated); (6.306, -0.665, -21.9 degrees)
1678668491800; SmartDashboard; Wheel Encoder Positions; (0.000, 0.570)
1678668491800; limelight; botpose; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1678668491800; SmartDashboard; Pose (LimeLight); null
1678668491902; SmartDashboard; Pose (Estimated); (6.303, -0.664, -22.5 degrees)
1678668491902; SmartDashboard; Wheel Encoder Positions; (0.000, 0.563)
1678668491999; SmartDashboard; Pose (Estimated); (6.300, -0.662, -23.1 degrees)
1678668491999; SmartDashboard; Wheel Encoder Positions; (0.000, 0.556)
1678668492125; SmartDashboard; Pose (Estimated); (6.297, -0.661, -23.6 degrees)
1678668492125; SmartDashboard; Wheel Encoder Positions; (0.000, 0.550)
1678668492201; SmartDashboard; Pose (Estimated); (6.297, -0.661, -23.7 degrees)
1678668492201; SmartDashboard; Wheel Encoder Positions; (0.000, 0.549)
1678668492605; SmartDashboard; Pose (Estimated); (6.299, -0.662, -23.4 degrees)
1678668492606; SmartDashboard; Wheel Encoder Positions; (0.000, 0.553)
1678668492606; SmartDashboard; Pose (Estimated); (6.304, -0.664, -22.3 degrees)
1678668492606; SmartDashboard; Wheel Encoder Positions; (0.000, 0.566)
1678668492700; SmartDashboard; Pose (Estimated); (6.311, -0.667, -21.0 degrees)
1678668492700; SmartDashboard; Wheel Encoder Positions; (0.000, 0.580)
1678668492799; SmartDashboard; Pose (Estimated); (6.317, -0.669, -19.9 degrees)
1678668492800; SmartDashboard; Wheel Encoder Positions; (0.000, 0.592)
1678668492899; SmartDashboard; Pose (Estimated); (6.322, -0.671, -18.9 degrees)
1678668492900; SmartDashboard; Wheel Encoder Positions; (0.000, 0.603)
1678668492999; SmartDashboard; Pose (Estimated); (6.327, -0.673, -18.0 degrees)
1678668492999; SmartDashboard; Wheel Encoder Positions; (0.000, 0.615)
1678668493144; SmartDashboard; Pose (Estimated); (6.333, -0.674, -17.0 degrees)
1678668493144; SmartDashboard; Wheel Encoder Positions; (0.000, 0.626)
1678668493199; SmartDashboard; Pose (Estimated); (6.339, -0.676, -15.9 degrees)
1678668493199; SmartDashboard; Wheel Encoder Positions; (0.000, 0.638)
1678668493299; SmartDashboard; Pose (Estimated); (6.345, -0.678, -14.8 degrees)
1678668493299; SmartDashboard; Wheel Encoder Positions; (0.000, 0.651)
1678668493409; SmartDashboard; Pose (Estimated); (6.352, -0.680, -13.4 degrees)
1678668493410; SmartDashboard; Wheel Encoder Positions; (0.000, 0.666)
1678668493500; SmartDashboard; Pose (Estimated); (6.359, -0.681, -12.2 degrees)
1678668493500; SmartDashboard; Wheel Encoder Positions; (0.000, 0.680)
1678668493616; SmartDashboard; Pose (Estimated); (6.365, -0.683, -11.1 degrees)
1678668493616; SmartDashboard; Wheel Encoder Positions; (0.000, 0.693)
1678668493702; SmartDashboard; Pose (Estimated); (6.368, -0.683, -10.6 degrees)
1678668493702; SmartDashboard; Wheel Encoder Positions; (0.000, 0.698)
1678668493813; SmartDashboard; Pose (Estimated); (6.368, -0.683, -10.5 degrees)
1678668493813; SmartDashboard; Wheel Encoder Positions; (0.000, 0.700)
1678668494688; SmartDashboard; Pose (Estimated); (6.366, -0.683, -11.0 degrees)
1678668494688; SmartDashboard; Wheel Encoder Positions; (0.000, 0.694)
1678668494701; SmartDashboard; Pose (Estimated); (6.351, -0.680, -13.5 degrees)
1678668494702; SmartDashboard; Wheel Encoder Positions; (0.000, 0.665)
1678668494801; SmartDashboard; Pose (Estimated); (6.339, -0.677, -15.8 degrees)
1678668494801; SmartDashboard; Wheel Encoder Positions; (0.000, 0.640)
1678668494901; SmartDashboard; Pose (Estimated); (6.323, -0.672, -18.7 degrees)
1678668494901; SmartDashboard; Wheel Encoder Positions; (0.000, 0.606)
1678668495001; SmartDashboard; Pose (Estimated); (6.307, -0.666, -21.8 degrees)
1678668495002; SmartDashboard; Wheel Encoder Positions; (0.000, 0.571)
1678668495102; SmartDashboard; Pose (Estimated); (6.290, -0.658, -25.1 degrees)
1678668495102; SmartDashboard; Wheel Encoder Positions; (0.000, 0.534)
1678668495241; SmartDashboard; Pose (Estimated); (6.273, -0.650, -28.4 degrees)
1678668495241; SmartDashboard; Wheel Encoder Positions; (0.000, 0.496)
1678668495302; SmartDashboard; Pose (Estimated); (6.256, -0.640, -31.8 degrees)
1678668495302; SmartDashboard; Wheel Encoder Positions; (0.000, 0.457)
1678668495403; SmartDashboard; Pose (Estimated); (6.240, -0.630, -35.1 degrees)
1678668495403; SmartDashboard; Wheel Encoder Positions; (0.000, 0.419)
1678668495513; SmartDashboard; Pose (Estimated); (6.225, -0.619, -38.4 degrees)
1678668495514; SmartDashboard; Wheel Encoder Positions; (0.000, 0.382)
1678668495603; SmartDashboard; Pose (Estimated); (6.210, -0.607, -41.7 degrees)
1678668495603; SmartDashboard; Wheel Encoder Positions; (0.000, 0.344)
1678668495711; SmartDashboard; Pose (Estimated); (6.196, -0.594, -45.2 degrees)
1678668495711; SmartDashboard; Wheel Encoder Positions; (0.000, 0.305)
1678668495804; SmartDashboard; Pose (Estimated); (6.184, -0.581, -48.2 degrees)
1678668495804; SmartDashboard; Wheel Encoder Positions; (0.000, 0.270)
1678668495904; SmartDashboard; Pose (Estimated); (6.173, -0.568, -51.3 degrees)
1678668495904; SmartDashboard; Wheel Encoder Positions; (0.000, 0.236)
1678668496003; SmartDashboard; Pose (Estimated); (6.162, -0.554, -54.4 degrees)
1678668496004; SmartDashboard; Wheel Encoder Positions; (0.000, 0.201)
1678668496105; SmartDashboard; Pose (Estimated); (6.153, -0.540, -57.3 degrees)
1678668496105; SmartDashboard; Wheel Encoder Positions; (0.000, 0.167)
1678668496291; SmartDashboard; Pose (Estimated); (6.144, -0.526, -60.3 degrees)
1678668496291; SmartDashboard; Wheel Encoder Positions; (0.000, 0.134)
1678668496319; SmartDashboard; Pose (Estimated); (6.135, -0.509, -63.6 degrees)
1678668496319; SmartDashboard; Wheel Encoder Positions; (0.000, 0.102)
1678668496435; SmartDashboard; Wheel Encoder Positions; (0.000, 0.071)
1678668496435; SmartDashboard; Pose (Estimated); (6.130, -0.498, -65.8 degrees)
1678668496535; SmartDashboard; Pose (Estimated); (6.124, -0.485, -68.3 degrees)
1678668496535; SmartDashboard; Wheel Encoder Positions; (0.000, 0.042)
1678668496603; SmartDashboard; Pose (Estimated); (6.120, -0.475, -70.2 degrees)
1678668496603; SmartDashboard; Wheel Encoder Positions; (0.000, 0.021)
1678668498955; SmartDashboard; Pose (Estimated); (6.111, -0.449, -75.1 degrees)
1678668498955; SmartDashboard; Wheel Encoder Positions; (0.000, -0.035)
1678668501009; limelight; botpose; [-0.20000000298023224, 0.0, -0.30000001192092896, 89.9999239850482, -89.9999239850482, 8.537736462515939E-7]
1678668501010; SmartDashboard; Pose (LimeLight); (-0.200, 0.000, 0.0 degrees)
1678668501107; limelight; botpose; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1678668501107; SmartDashboard; Pose (LimeLight); null
1678668502949; limelight; botpose; [-0.20000000298023224, 0.0, -0.30000001192092896, 89.9999239850482, -89.9999239850482, 8.537736462515939E-7]
1678668502949; SmartDashboard; Pose (LimeLight); (-0.200, 0.000, 0.0 degrees)
1678668503013; limelight; botpose; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1678668503013; SmartDashboard; Pose (LimeLight); null
1678668507430; SmartDashboard; Pose (Estimated); (6.110, -0.444, -75.8 degrees)
1678668507430; SmartDashboard; Wheel Encoder Positions; (0.000, -0.043)
1678668507533; SmartDashboard; Pose (Estimated); (6.108, -0.438, -76.9 degrees)
1678668507533; SmartDashboard; Wheel Encoder Positions; (0.000, -0.056)
1678668507534; limelight; botpose; [-6.9423684644959325, -3.872948878094041, 3.974783785192178, 41.94065304543871, 70.35825111545647, 48.724776819666516]
1678668507534; SmartDashboard; Pose (LimeLight); (-6.942, -3.873, 48.7 degrees)
1678668507630; limelight; botpose; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1678668507630; SmartDashboard; Pose (LimeLight); null
1678668507631; SmartDashboard; Pose (Estimated); (6.106, -0.430, -78.5 degrees)
1678668507631; SmartDashboard; Wheel Encoder Positions; (0.000, -0.074)
1678668507731; SmartDashboard; Pose (Estimated); (6.104, -0.418, -80.6 degrees)
1678668507731; SmartDashboard; Wheel Encoder Positions; (0.000, -0.098)
1678668507832; SmartDashboard; Pose (Estimated); (6.102, -0.405, -82.9 degrees)
1678668507832; SmartDashboard; Wheel Encoder Positions; (0.000, -0.124)
1678668507931; SmartDashboard; Pose (Estimated); (6.100, -0.390, -85.6 degrees)
1678668507932; SmartDashboard; Wheel Encoder Positions; (0.000, -0.155)
1678668508031; SmartDashboard; Pose (Estimated); (6.100, -0.372, -88.7 degrees)
1678668508031; SmartDashboard; Wheel Encoder Positions; (0.000, -0.190)
1678668508132; SmartDashboard; Pose (Estimated); (6.100, -0.353, -92.0 degrees)
1678668508132; SmartDashboard; Wheel Encoder Positions; (0.000, -0.227)
1678668508132; limelight; botpose; [5.5002337439973825, -0.38844932001221355, 0.3279481587100891, 1.6306275198073101, -1.3006783753184685, 2.4031055307181397]
1678668508132; SmartDashboard; Pose (LimeLight); (5.500, -0.388, 2.4 degrees)
1678668508233; SmartDashboard; Pose (Estimated); (6.101, -0.333, -95.7 degrees)
1678668508233; SmartDashboard; Wheel Encoder Positions; (0.000, -0.269)
1678668508233; limelight; botpose; [5.392269662757964, -0.5704685805760232, 0.34418948143631867, 1.6976637679667774, -0.7123104010741411, 6.637892662631355]
1678668508234; SmartDashboard; Pose (LimeLight); (5.392, -0.570, 6.6 degrees)
1678668508332; SmartDashboard; Pose (Estimated); (6.103, -0.311, -99.5 degrees)
1678668508332; SmartDashboard; Wheel Encoder Positions; (0.000, -0.312)
1678668508332; limelight; botpose; [5.343852908043889, -0.647709215760881, 0.34445429430735697, 1.8154148135280472, -0.6774619176723102, 7.804877371120456]
1678668508332; SmartDashboard; Pose (LimeLight); (5.344, -0.648, 7.8 degrees)
1678668508432; SmartDashboard; Pose (Estimated); (6.108, -0.289, -103.4 degrees)
1678668508432; SmartDashboard; Wheel Encoder Positions; (0.000, -0.357)
